arrival_time,departure_time,drop_off_type,pickup_type,shape_dist_traveled,stop_headsign,stop_id,stop_sequence,timepoint,trip_id
22:35:00,22:35:00,0,0,,,2299,1,1,12E-1-436,
07:35:00,07:35:00,0,0,,,3745,1,1,13-1-437,
08:25:00,08:25:00,0,0,,,3745,1,1,13-1-438,
09:15:00,09:15:00,0,0,,,3745,1,1,13-1-439,
10:05:00,10:05:00,0,0,,,3745,1,1,13-1-440,
09:40:00,09:40:00,0,0,,,2299,1,1,12E-1-426,
08:55:00,08:55:00,0,0,,,2299,1,1,12E-1-425,
11:25:00,11:25:00,0,0,,,2299,1,1,12E-1-428,
10:45:00,10:45:00,0,0,,,2299,1,1,12E-1-427,
14:30:00,14:30:00,0,0,,,2299,1,1,12E-1-430,
12:50:00,12:50:00,0,0,,,2299,1,1,12E-1-429,
16:15:00,16:15:00,0,0,,,2299,1,1,12E-1-432,
16:00:00,16:00:00,0,0,,,2299,1,1,12E-1-431,
07:15:00,07:15:00,0,0,,,4270,1,1,129C-1-418,
22:00:00,22:00:00,0,0,,,2299,1,1,129-1-417,
16:15:00,16:15:00,0,0,,,4270,1,1,129C-1-420,
07:55:00,07:55:00,0,0,,,4270,1,1,129C-1-419,
07:00:00,07:00:00,0,0,,,2299,1,1,12E-1-422,
16:55:00,16:55:00,0,0,,,4270,1,1,129C-1-421,
08:20:00,08:20:00,0,0,,,2299,1,1,12E-1-424,
07:15:00,07:15:00,0,0,,,2299,1,1,12E-1-423,
15:55:00,15:55:00,0,0,,,3745,1,1,139-1-479,
16:40:00,16:40:00,0,0,,,3745,1,1,139-1-480,
15:05:00,15:05:00,0,0,,,3745,1,1,139-1-477,
15:35:00,15:35:00,0,0,,,3745,1,1,139-1-478,
14:35:00,14:35:00,0,0,,,3745,1,1,139-1-475,
14:55:00,14:55:00,0,0,,,3745,1,1,139-1-476,
12:20:00,12:20:00,0,0,,,3745,1,1,139-1-473,
13:35:00,13:35:00,0,0,,,3745,1,1,139-1-474,
10:55:00,10:55:00,0,0,,,3745,1,1,139-1-471,
12:15:00,12:15:00,0,0,,,3745,1,1,139-1-472,
09:35:00,09:35:00,0,0,,,3745,1,1,139-1-469,
10:30:00,10:30:00,0,0,,,3745,1,1,139-1-470,
08:15:00,08:15:00,0,0,,,3745,1,1,139-1-467,
09:10:00,09:10:00,0,0,,,3745,1,1,139-1-468,
07:50:00,07:50:00,0,0,,,3745,1,1,139-1-465,
08:10:00,08:10:00,0,0,,,3745,1,1,139-1-466,
07:45:00,07:45:00,0,0,,,3745,1,1,139-1-464,
06:50:00,06:50:00,0,0,,,3745,1,1,139-1-463,
06:30:00,06:30:00,0,0,,,3745,1,1,139-1-462,
05:40:00,05:40:00,0,0,,,3745,1,1,139-1-461,
05:20:00,05:20:00,0,0,,,3745,1,1,139-1-460,
21:05:00,21:05:00,0,0,,,3745,1,1,132-1-459,
19:45:00,19:45:00,0,0,,,3745,1,1,132-1-458,
18:00:00,18:00:00,0,0,,,3745,1,1,132-1-457,
16:40:00,16:40:00,0,0,,,3745,1,1,132-1-456,
15:20:00,15:20:00,0,0,,,3745,1,1,132-1-455,
14:00:00,14:00:00,0,0,,,3745,1,1,132-1-454,
12:45:00,12:45:00,0,0,,,3745,1,1,132-1-453,
11:30:00,11:30:00,0,0,,,3745,1,1,132-1-452,
08:20:00,08:20:00,0,0,,,3745,1,1,132-1-451,
06:55:00,06:55:00,0,0,,,3745,1,1,132-1-450,
20:20:00,20:20:00,0,0,,,3745,1,1,13-1-449,
07:20:00,07:20:00,0,0,,,3745,1,1,13C-1-509,
08:10:00,08:10:00,0,0,,,3745,1,1,13C-1-510,
08:55:00,08:55:00,0,0,,,3745,1,1,13C-1-511,
09:30:00,09:30:00,0,0,,,3745,1,1,13C-1-512,
19:55:00,19:55:00,0,0,,,3745,1,1,13A-1-505,
22:10:00,22:10:00,0,0,,,3745,1,1,13A-1-506,
05:30:00,05:30:00,0,0,,,3745,1,1,13C-1-507,
06:50:00,06:50:00,0,0,,,3745,1,1,13C-1-508,
14:55:00,14:55:00,0,0,,,3745,1,1,13A-1-501,
17:00:00,17:00:00,0,0,,,3745,1,1,13A-1-502,
17:35:00,17:35:00,0,0,,,3745,1,1,13A-1-503,
19:35:00,19:35:00,0,0,,,3745,1,1,13A-1-504,
07:45:00,07:45:00,0,0,,,3745,1,1,13A-1-497,
08:25:00,08:25:00,0,0,,,3745,1,1,13A-1-498,
10:00:00,10:00:00,0,0,,,3745,1,1,13A-1-499,
10:35:00,10:35:00,0,0,,,3745,1,1,13A-1-500,
22:30:00,22:30:00,0,0,,,3745,1,1,139-1-494,
22:00:00,22:00:00,0,0,,,3745,1,1,139-1-493,
06:30:00,06:30:00,0,0,,,3745,1,1,13A-1-496,
18:05:00,18:05:00,0,0,,,1051,1,1,139A-1-495,
20:20:00,20:20:00,0,0,,,3745,1,1,139-1-490,
20:00:00,20:00:00,0,0,,,3745,1,1,139-1-489,
21:15:00,21:15:00,0,0,,,3745,1,1,139-1-492,
20:40:00,20:40:00,0,0,,,3745,1,1,139-1-491,
19:00:00,19:00:00,0,0,,,3745,1,1,139-1-486,
18:40:00,18:40:00,0,0,,,3745,1,1,139-1-485,
19:30:00,19:30:00,0,0,,,3745,1,1,139-1-488,
19:20:00,19:20:00,0,0,,,3745,1,1,139-1-487,
16:55:00,16:55:00,0,0,,,3745,1,1,139-1-482,
16:50:00,16:50:00,0,0,,,3745,1,1,139-1-481,
18:10:00,18:10:00,0,0,,,3745,1,1,139-1-484,
18:00:00,18:00:00,0,0,,,3745,1,1,139-1-483,
20:20:00,20:20:00,0,0,,,3745,1,1,13H-1-551,
22:35:00,22:35:00,0,0,,,3745,1,1,13H-1-552,
17:55:00,17:55:00,0,0,,,3745,1,1,13H-1-549,
19:45:00,19:45:00,0,0,,,3745,1,1,13H-1-550,
15:05:00,15:05:00,0,0,,,3745,1,1,13H-1-547,
16:55:00,16:55:00,0,0,,,3745,1,1,13H-1-548,
10:10:00,10:10:00,0,0,,,3745,1,1,13H-1-545,
12:40:00,12:40:00,0,0,,,3745,1,1,13H-1-546,
12:50:00,12:50:00,0,0,,,3745,1,1,13K-1-559,
15:10:00,15:10:00,0,0,,,3745,1,1,13K-1-560,
07:45:00,07:45:00,0,0,,,3745,1,1,13K-1-557,
10:05:00,10:05:00,0,0,,,3745,1,1,13K-1-558,
15:15:00,15:15:00,0,0,,,3745,1,1,13J-1-555,
18:30:00,18:30:00,0,0,,,3745,1,1,13J-1-556,
08:10:00,08:10:00,0,0,,,3745,1,1,13J-1-553,
10:50:00,10:50:00,0,0,,,3745,1,1,13J-1-554,
11:50:00,11:50:00,0,0,,,311,1,1,14-1-568,
11:45:00,11:45:00,0,0,,,311,1,1,14-1-567,
09:20:00,09:20:00,0,0,,,311,1,1,14-1-566,
09:00:00,09:00:00,0,0,,,311,1,1,14-1-565,
07:05:00,07:05:00,0,0,,,311,1,1,14-1-564,
06:40:00,06:40:00,0,0,,,311,1,1,14-1-563,
20:15:00,20:15:00,0,0,,,3745,1,1,13K-1-562,
17:55:00,17:55:00,0,0,,,3745,1,1,13K-1-561,
22:30:00,22:30:00,0,0,,,311,1,1,14-1-576,
19:55:00,19:55:00,0,0,,,311,1,1,14-1-575,
19:10:00,19:10:00,0,0,,,311,1,1,14-1-574,
17:35:00,17:35:00,0,0,,,311,1,1,14-1-573,
16:50:00,16:50:00,0,0,,,311,1,1,14-1-572,
16:05:00,16:05:00,0,0,,,311,1,1,14-1-571,
14:05:00,14:05:00,0,0,,,311,1,1,14-1-570,
12:00:00,12:00:00,0,0,,,311,1,1,14-1-569,
17:05:00,17:05:00,0,0,,,3745,1,1,13C-1-517,
17:45:00,17:45:00,0,0,,,3745,1,1,13C-1-518,
18:25:00,18:25:00,0,0,,,3745,1,1,13C-1-519,
19:15:00,19:15:00,0,0,,,3745,1,1,13C-1-520,
11:30:00,11:30:00,0,0,,,3745,1,1,13C-1-513,
13:40:00,13:40:00,0,0,,,3745,1,1,13C-1-514,
14:30:00,14:30:00,0,0,,,3745,1,1,13C-1-515,
16:15:00,16:15:00,0,0,,,3745,1,1,13C-1-516,
12:40:00,12:40:00,0,0,,,3745,1,1,13E-1-525,
14:45:00,14:45:00,0,0,,,3745,1,1,13E-1-526,
17:05:00,17:05:00,0,0,,,3745,1,1,13E-1-527,
19:00:00,19:00:00,0,0,,,3745,1,1,13E-1-528,
19:45:00,19:45:00,0,0,,,3745,1,1,13C-1-521,
21:50:00,21:50:00,0,0,,,3745,1,1,13C-1-522,
07:55:00,07:55:00,0,0,,,3745,1,1,13E-1-523,
10:05:00,10:05:00,0,0,,,3745,1,1,13E-1-524,
20:15:00,20:15:00,0,0,,,3745,1,1,13F-1-534,
17:55:00,17:55:00,0,0,,,3745,1,1,13F-1-533,
09:55:00,09:55:00,0,0,,,3745,1,1,13G-1-536,
07:40:00,07:40:00,0,0,,,3745,1,1,13G-1-535,
08:10:00,08:10:00,0,0,,,3745,1,1,13F-1-530,
20:50:00,20:50:00,0,0,,,3745,1,1,13E-1-529,
15:20:00,15:20:00,0,0,,,3745,1,1,13F-1-532,
10:25:00,10:25:00,0,0,,,3745,1,1,13F-1-531,
07:15:00,07:15:00,0,0,,,3745,1,1,13H-1-542,
21:05:00,21:05:00,0,0,,,3745,1,1,13G-1-541,
09:50:00,09:50:00,0,0,,,3745,1,1,13H-1-544,
07:30:00,07:30:00,0,0,,,3745,1,1,13H-1-543,
15:20:00,15:20:00,0,0,,,3745,1,1,13G-1-538,
11:40:00,11:40:00,0,0,,,3745,1,1,13G-1-537,
19:20:00,19:20:00,0,0,,,3745,1,1,13G-1-540,
17:30:00,17:30:00,0,0,,,3745,1,1,13G-1-539,
09:45:00,09:45:00,0,0,,,2489,1,1,140E-1-611,
10:25:00,10:25:00,0,0,,,2489,1,1,140E-1-612,
07:05:00,07:05:00,0,0,,,2489,1,1,140E-1-609,
08:25:00,08:25:00,0,0,,,2489,1,1,140E-1-610,
12:50:00,12:50:00,0,0,,,2489,1,1,140E-1-615,
14:10:00,14:10:00,0,0,,,2489,1,1,140E-1-616,
11:05:00,11:05:00,0,0,,,2489,1,1,140E-1-613,
12:10:00,12:10:00,0,0,,,2489,1,1,140E-1-614,
16:35:00,16:35:00,0,0,,,2489,1,1,140E-1-619,
16:50:00,16:50:00,0,0,,,2489,1,1,140E-1-620,
15:15:00,15:15:00,0,0,,,2489,1,1,140E-1-617,
15:30:00,15:30:00,0,0,,,2489,1,1,140E-1-618,
21:10:00,21:10:00,0,0,,,2489,1,1,140E-1-623,
21:35:00,21:35:00,0,0,,,2489,1,1,140E-1-624,
18:10:00,18:10:00,0,0,,,2489,1,1,140E-1-621,
19:50:00,19:50:00,0,0,,,2489,1,1,140E-1-622,
08:05:00,08:05:00,0,0,,,3745,1,1,141-1-628,
07:25:00,07:25:00,0,0,,,3745,1,1,141-1-627,
07:05:00,07:05:00,0,0,,,3745,1,1,141-1-626,
22:45:00,22:45:00,0,0,,,2489,1,1,140E-1-625,
10:25:00,10:25:00,0,0,,,3745,1,1,141-1-632,
09:25:00,09:25:00,0,0,,,3745,1,1,141-1-631,
09:00:00,09:00:00,0,0,,,3745,1,1,141-1-630,
08:25:00,08:25:00,0,0,,,3745,1,1,141-1-629,
12:50:00,12:50:00,0,0,,,3745,1,1,141-1-636,
12:30:00,12:30:00,0,0,,,3745,1,1,141-1-635,
11:50:00,11:50:00,0,0,,,3745,1,1,141-1-634,
11:30:00,11:30:00,0,0,,,3745,1,1,141-1-633,
14:50:00,14:50:00,0,0,,,3745,1,1,141-1-640,
14:45:00,14:45:00,0,0,,,3745,1,1,141-1-639,
13:50:00,13:50:00,0,0,,,3745,1,1,141-1-638,
13:30:00,13:30:00,0,0,,,3745,1,1,141-1-637,
07:20:00,07:20:00,0,0,,,2489,1,1,140-1-577,
08:30:00,08:30:00,0,0,,,2489,1,1,140-1-578,
09:40:00,09:40:00,0,0,,,2489,1,1,140-1-579,
10:50:00,10:50:00,0,0,,,2489,1,1,140-1-580,
12:25:00,12:25:00,0,0,,,2489,1,1,140-1-581,
13:35:00,13:35:00,0,0,,,2489,1,1,140-1-582,
14:45:00,14:45:00,0,0,,,2489,1,1,140-1-583,
15:55:00,15:55:00,0,0,,,2489,1,1,140-1-584,
17:05:00,17:05:00,0,0,,,2489,1,1,140-1-585,
18:15:00,18:15:00,0,0,,,2489,1,1,140-1-586,
19:50:00,19:50:00,0,0,,,2489,1,1,140-1-587,
21:00:00,21:00:00,0,0,,,2489,1,1,140-1-588,
07:20:00,07:20:00,0,0,,,2489,1,1,140A-1-589,
08:40:00,08:40:00,0,0,,,2489,1,1,140A-1-590,
10:00:00,10:00:00,0,0,,,2489,1,1,140A-1-591,
11:45:00,11:45:00,0,0,,,2489,1,1,140A-1-592,
14:20:00,14:20:00,0,0,,,2489,1,1,140A-1-594,
13:00:00,13:00:00,0,0,,,2489,1,1,140A-1-593,
17:25:00,17:25:00,0,0,,,2489,1,1,140A-1-596,
15:40:00,15:40:00,0,0,,,2489,1,1,140A-1-595,
20:05:00,20:05:00,0,0,,,2489,1,1,140A-1-598,
18:45:00,18:45:00,0,0,,,2489,1,1,140A-1-597,
06:55:00,06:55:00,0,0,,,2489,1,1,140B-1-600,
21:20:00,21:20:00,0,0,,,2489,1,1,140A-1-599,
09:15:00,09:15:00,0,0,,,2489,1,1,140B-1-602,
08:00:00,08:00:00,0,0,,,2489,1,1,140B-1-601,
17:30:00,17:30:00,0,0,,,2489,1,1,140B-1-604,
13:30:00,13:30:00,0,0,,,2489,1,1,140B-1-603,
19:50:00,19:50:00,0,0,,,2489,1,1,140B-1-606,
18:40:00,18:40:00,0,0,,,2489,1,1,140B-1-605,
06:40:00,06:40:00,0,0,,,2489,1,1,140E-1-608,
17:30:00,17:30:00,0,0,,,2229,1,1,140D-1-607,
07:20:00,07:20:00,0,0,,,2489,1,1,143-1-688,
07:00:00,07:00:00,0,0,,,2489,1,1,143-1-687,
06:40:00,06:40:00,0,0,,,2489,1,1,143-1-686,
21:15:00,21:15:00,0,0,,,3745,1,1,141E-1-685,
21:00:00,21:00:00,0,0,,,3745,1,1,141E-1-684,
20:50:00,20:50:00,0,0,,,3745,1,1,141E-1-683,
19:55:00,19:55:00,0,0,,,3745,1,1,141E-1-682,
19:45:00,19:45:00,0,0,,,3745,1,1,141E-1-681,
19:30:00,19:30:00,0,0,,,3745,1,1,141E-1-680,
18:25:00,18:25:00,0,0,,,3745,1,1,141E-1-679,
18:10:00,18:10:00,0,0,,,3745,1,1,141E-1-678,
17:45:00,17:45:00,0,0,,,3745,1,1,141E-1-677,
17:05:00,17:05:00,0,0,,,3745,1,1,141E-1-676,
16:50:00,16:50:00,0,0,,,3745,1,1,141E-1-675,
16:25:00,16:25:00,0,0,,,3745,1,1,141E-1-674,
15:30:00,15:30:00,0,0,,,3745,1,1,141E-1-673,
11:50:00,11:50:00,0,0,,,2489,1,1,143-1-703,
12:00:00,12:00:00,0,0,,,2489,1,1,143-1-704,
11:20:00,11:20:00,0,0,,,2489,1,1,143-1-701,
11:30:00,11:30:00,0,0,,,2489,1,1,143-1-702,
10:10:00,10:10:00,0,0,,,2489,1,1,143-1-699,
10:40:00,10:40:00,0,0,,,2489,1,1,143-1-700,
09:40:00,09:40:00,0,0,,,2489,1,1,143-1-697,
10:00:00,10:00:00,0,0,,,2489,1,1,143-1-698,
09:20:00,09:20:00,0,0,,,2489,1,1,143-1-695,
09:30:00,09:30:00,0,0,,,2489,1,1,143-1-696,
08:40:00,08:40:00,0,0,,,2489,1,1,143-1-693,
08:50:00,08:50:00,0,0,,,2489,1,1,143-1-694,
08:10:00,08:10:00,0,0,,,2489,1,1,143-1-691,
08:20:00,08:20:00,0,0,,,2489,1,1,143-1-692,
07:30:00,07:30:00,0,0,,,2489,1,1,143-1-689,
08:00:00,08:00:00,0,0,,,2489,1,1,143-1-690,
06:50:00,06:50:00,0,0,,,3745,1,1,141E-1-654,
06:40:00,06:40:00,0,0,,,3745,1,1,141E-1-653,
08:00:00,08:00:00,0,0,,,3745,1,1,141E-1-656,
07:05:00,07:05:00,0,0,,,3745,1,1,141E-1-655,
20:15:00,20:15:00,0,0,,,3745,1,1,141-1-650,
19:55:00,19:55:00,0,0,,,3745,1,1,141-1-649,
21:15:00,21:15:00,0,0,,,3745,1,1,141-1-652,
20:30:00,20:30:00,0,0,,,3745,1,1,141-1-651,
18:15:00,18:15:00,0,0,,,3745,1,1,141-1-646,
17:50:00,17:50:00,0,0,,,3745,1,1,141-1-645,
19:15:00,19:15:00,0,0,,,3745,1,1,141-1-648,
19:10:00,19:10:00,0,0,,,3745,1,1,141-1-647,
16:05:00,16:05:00,0,0,,,3745,1,1,141-1-642,
15:50:00,15:50:00,0,0,,,3745,1,1,141-1-641,
17:15:00,17:15:00,0,0,,,3745,1,1,141-1-644,
16:15:00,16:15:00,0,0,,,3745,1,1,141-1-643,
14:00:00,14:00:00,0,0,,,3745,1,1,141E-1-669,
14:10:00,14:10:00,0,0,,,3745,1,1,141E-1-670,
15:05:00,15:05:00,0,0,,,3745,1,1,141E-1-671,
15:20:00,15:20:00,0,0,,,3745,1,1,141E-1-672,
12:25:00,12:25:00,0,0,,,3745,1,1,141E-1-665,
12:35:00,12:35:00,0,0,,,3745,1,1,141E-1-666,
12:50:00,12:50:00,0,0,,,3745,1,1,141E-1-667,
13:45:00,13:45:00,0,0,,,3745,1,1,141E-1-668,
09:45:00,09:45:00,0,0,,,3745,1,1,141E-1-661,
10:40:00,10:40:00,0,0,,,3745,1,1,141E-1-662,
10:50:00,10:50:00,0,0,,,3745,1,1,141E-1-663,
11:30:00,11:30:00,0,0,,,3745,1,1,141E-1-664,
08:10:00,08:10:00,0,0,,,3745,1,1,141E-1-657,
08:25:00,08:25:00,0,0,,,3745,1,1,141E-1-658,
09:20:00,09:20:00,0,0,,,3745,1,1,141E-1-659,
09:30:00,09:30:00,0,0,,,3745,1,1,141E-1-660,
15:30:00,15:30:00,0,0,,,1825,1,1,143A-1-748,
14:25:00,14:25:00,0,0,,,1825,1,1,143A-1-747,
13:50:00,13:50:00,0,0,,,1825,1,1,143A-1-746,
13:00:00,13:00:00,0,0,,,1825,1,1,143A-1-745,
19:15:00,19:15:00,0,0,,,1825,1,1,143A-1-752,
18:10:00,18:10:00,0,0,,,1825,1,1,143A-1-751,
17:10:00,17:10:00,0,0,,,1825,1,1,143A-1-750,
16:30:00,16:30:00,0,0,,,1825,1,1,143A-1-749,
08:25:00,08:25:00,0,0,,,1825,1,1,143A-1-740,
07:45:00,07:45:00,0,0,,,1825,1,1,143A-1-739,
06:45:00,06:45:00,0,0,,,1825,1,1,143A-1-738,
21:15:00,21:15:00,0,0,,,2489,1,1,143-1-737,
12:10:00,12:10:00,0,0,,,1825,1,1,143A-1-744,
11:30:00,11:30:00,0,0,,,1825,1,1,143A-1-743,
10:05:00,10:05:00,0,0,,,1825,1,1,143A-1-742,
09:25:00,09:25:00,0,0,,,1825,1,1,143A-1-741,
09:35:00,09:35:00,0,0,,,3745,1,1,144-1-763,
09:55:00,09:55:00,0,0,,,3745,1,1,144-1-764,
08:55:00,08:55:00,0,0,,,3745,1,1,144-1-761,
09:15:00,09:15:00,0,0,,,3745,1,1,144-1-762,
11:20:00,11:20:00,0,0,,,3745,1,1,144-1-767,
11:40:00,11:40:00,0,0,,,3745,1,1,144-1-768,
10:15:00,10:15:00,0,0,,,3745,1,1,144-1-765,
10:35:00,10:35:00,0,0,,,3745,1,1,144-1-766,
06:55:00,06:55:00,0,0,,,3745,1,1,144-1-755,
07:15:00,07:15:00,0,0,,,3745,1,1,144-1-756,
19:50:00,19:50:00,0,0,,,1825,1,1,143A-1-753,
05:55:00,05:55:00,0,0,,,3745,1,1,144-1-754,
08:15:00,08:15:00,0,0,,,3745,1,1,144-1-759,
08:35:00,08:35:00,0,0,,,3745,1,1,144-1-760,
07:35:00,07:35:00,0,0,,,3745,1,1,144-1-757,
07:55:00,07:55:00,0,0,,,3745,1,1,144-1-758,
15:10:00,15:10:00,0,0,,,2489,1,1,143-1-714,
14:55:00,14:55:00,0,0,,,2489,1,1,143-1-713,
15:30:00,15:30:00,0,0,,,2489,1,1,143-1-716,
15:20:00,15:20:00,0,0,,,2489,1,1,143-1-715,
16:00:00,16:00:00,0,0,,,2489,1,1,143-1-718,
15:50:00,15:50:00,0,0,,,2489,1,1,143-1-717,
16:30:00,16:30:00,0,0,,,2489,1,1,143-1-720,
16:10:00,16:10:00,0,0,,,2489,1,1,143-1-719,
12:50:00,12:50:00,0,0,,,2489,1,1,143-1-706,
12:35:00,12:35:00,0,0,,,2489,1,1,143-1-705,
13:50:00,13:50:00,0,0,,,2489,1,1,143-1-708,
13:10:00,13:10:00,0,0,,,2489,1,1,143-1-707,
14:10:00,14:10:00,0,0,,,2489,1,1,143-1-710,
14:00:00,14:00:00,0,0,,,2489,1,1,143-1-709,
14:40:00,14:40:00,0,0,,,2489,1,1,143-1-712,
14:30:00,14:30:00,0,0,,,2489,1,1,143-1-711,
19:05:00,19:05:00,0,0,,,2489,1,1,143-1-729,
19:35:00,19:35:00,0,0,,,2489,1,1,143-1-730,
19:45:00,19:45:00,0,0,,,2489,1,1,143-1-731,
19:55:00,19:55:00,0,0,,,2489,1,1,143-1-732,
20:15:00,20:15:00,0,0,,,2489,1,1,143-1-733,
20:25:00,20:25:00,0,0,,,2489,1,1,143-1-734,
20:55:00,20:55:00,0,0,,,2489,1,1,143-1-735,
21:05:00,21:05:00,0,0,,,2489,1,1,143-1-736,
16:40:00,16:40:00,0,0,,,2489,1,1,143-1-721,
16:50:00,16:50:00,0,0,,,2489,1,1,143-1-722,
17:10:00,17:10:00,0,0,,,2489,1,1,143-1-723,
17:20:00,17:20:00,0,0,,,2489,1,1,143-1-724,
17:50:00,17:50:00,0,0,,,2489,1,1,143-1-725,
18:00:00,18:00:00,0,0,,,2489,1,1,143-1-726,
18:10:00,18:10:00,0,0,,,2489,1,1,143-1-727,
18:30:00,18:30:00,0,0,,,2489,1,1,143-1-728,
13:35:00,13:35:00,0,0,,,3745,1,1,144E-1-822,
13:10:00,13:10:00,0,0,,,3745,1,1,144E-1-821,
13:55:00,13:55:00,0,0,,,3745,1,1,144E-1-824,
13:45:00,13:45:00,0,0,,,3745,1,1,144E-1-823,
12:25:00,12:25:00,0,0,,,3745,1,1,144E-1-818,
12:10:00,12:10:00,0,0,,,3745,1,1,144E-1-817,
12:55:00,12:55:00,0,0,,,3745,1,1,144E-1-820,
12:45:00,12:45:00,0,0,,,3745,1,1,144E-1-819,
15:45:00,15:45:00,0,0,,,3745,1,1,144E-1-830,
15:10:00,15:10:00,0,0,,,3745,1,1,144E-1-829,
16:10:00,16:10:00,0,0,,,3745,1,1,144E-1-832,
15:55:00,15:55:00,0,0,,,3745,1,1,144E-1-831,
14:45:00,14:45:00,0,0,,,3745,1,1,144E-1-826,
14:10:00,14:10:00,0,0,,,3745,1,1,144E-1-825,
14:55:00,14:55:00,0,0,,,3745,1,1,144E-1-828,
14:50:00,14:50:00,0,0,,,3745,1,1,144E-1-827,
08:30:00,08:30:00,0,0,,,3745,1,1,144E-1-805,
08:45:00,08:45:00,0,0,,,3745,1,1,144E-1-806,
09:20:00,09:20:00,0,0,,,3745,1,1,144E-1-807,
09:30:00,09:30:00,0,0,,,3745,1,1,144E-1-808,
07:15:00,07:15:00,0,0,,,3745,1,1,144E-1-801,
07:30:00,07:30:00,0,0,,,3745,1,1,144E-1-802,
07:45:00,07:45:00,0,0,,,3745,1,1,144E-1-803,
08:20:00,08:20:00,0,0,,,3745,1,1,144E-1-804,
11:00:00,11:00:00,0,0,,,3745,1,1,144E-1-813,
11:15:00,11:15:00,0,0,,,3745,1,1,144E-1-814,
11:45:00,11:45:00,0,0,,,3745,1,1,144E-1-815,
11:55:00,11:55:00,0,0,,,3745,1,1,144E-1-816,
09:40:00,09:40:00,0,0,,,3745,1,1,144E-1-809,
09:45:00,09:45:00,0,0,,,3745,1,1,144E-1-810,
10:30:00,10:30:00,0,0,,,3745,1,1,144E-1-811,
10:45:00,10:45:00,0,0,,,3745,1,1,144E-1-812,
21:30:00,21:30:00,0,0,,,3745,1,1,144-1-792,
21:25:00,21:25:00,0,0,,,3745,1,1,144-1-791,
20:30:00,20:30:00,0,0,,,3745,1,1,144-1-790,
20:10:00,20:10:00,0,0,,,3745,1,1,144-1-789,
19:30:00,19:30:00,0,0,,,3745,1,1,144-1-788,
18:40:00,18:40:00,0,0,,,3745,1,1,144-1-787,
18:20:00,18:20:00,0,0,,,3745,1,1,144-1-786,
18:00:00,18:00:00,0,0,,,3745,1,1,144-1-785,
17:25:00,17:25:00,0,0,,,3745,1,1,144A-1-800,
14:45:00,14:45:00,0,0,,,3745,1,1,144A-1-799,
12:35:00,12:35:00,0,0,,,3745,1,1,144A-1-798,
11:25:00,11:25:00,0,0,,,3745,1,1,144A-1-797,
09:50:00,09:50:00,0,0,,,3745,1,1,144A-1-796,
08:40:00,08:40:00,0,0,,,3745,1,1,144A-1-795,
07:30:00,07:30:00,0,0,,,3745,1,1,144A-1-794,
22:25:00,22:25:00,0,0,,,3745,1,1,144-1-793,
14:40:00,14:40:00,0,0,,,3745,1,1,144-1-775,
15:00:00,15:00:00,0,0,,,3745,1,1,144-1-776,
14:00:00,14:00:00,0,0,,,3745,1,1,144-1-773,
14:20:00,14:20:00,0,0,,,3745,1,1,144-1-774,
13:00:00,13:00:00,0,0,,,3745,1,1,144-1-771,
13:40:00,13:40:00,0,0,,,3745,1,1,144-1-772,
12:00:00,12:00:00,0,0,,,3745,1,1,144-1-769,
12:40:00,12:40:00,0,0,,,3745,1,1,144-1-770,
17:20:00,17:20:00,0,0,,,3745,1,1,144-1-783,
17:40:00,17:40:00,0,0,,,3745,1,1,144-1-784,
16:40:00,16:40:00,0,0,,,3745,1,1,144-1-781,
17:00:00,17:00:00,0,0,,,3745,1,1,144-1-782,
16:00:00,16:00:00,0,0,,,3745,1,1,144-1-779,
16:20:00,16:20:00,0,0,,,3745,1,1,144-1-780,
15:20:00,15:20:00,0,0,,,3745,1,1,144-1-777,
15:40:00,15:40:00,0,0,,,3745,1,1,144-1-778,
11:35:00,11:35:00,0,0,,,2299,1,1,145-1-882,
10:55:00,10:55:00,0,0,,,2299,1,1,145-1-881,
12:40:00,12:40:00,0,0,,,2299,1,1,145-1-884,
12:30:00,12:30:00,0,0,,,2299,1,1,145-1-883,
14:00:00,14:00:00,0,0,,,2299,1,1,145-1-886,
12:55:00,12:55:00,0,0,,,2299,1,1,145-1-885,
15:20:00,15:20:00,0,0,,,2299,1,1,145-1-888,
14:15:00,14:15:00,0,0,,,2299,1,1,145-1-887,
15:35:00,15:35:00,0,0,,,2299,1,1,145-1-890,
15:25:00,15:25:00,0,0,,,2299,1,1,145-1-889,
16:45:00,16:45:00,0,0,,,2299,1,1,145-1-892,
16:40:00,16:40:00,0,0,,,2299,1,1,145-1-891,
18:00:00,18:00:00,0,0,,,2299,1,1,145-1-894,
16:55:00,16:55:00,0,0,,,2299,1,1,145-1-893,
18:15:00,18:15:00,0,0,,,2299,1,1,145-1-896,
18:05:00,18:05:00,0,0,,,2299,1,1,145-1-895,
11:45:00,11:45:00,0,0,,,2267,1,1,144K-1-865,
15:15:00,15:15:00,0,0,,,2267,1,1,144K-1-866,
16:25:00,16:25:00,0,0,,,2267,1,1,144K-1-867,
17:35:00,17:35:00,0,0,,,2267,1,1,144K-1-868,
18:35:00,18:35:00,0,0,,,2267,1,1,144K-1-869,
19:45:00,19:45:00,0,0,,,2267,1,1,144K-1-870,
20:50:00,20:50:00,0,0,,,2267,1,1,144K-1-871,
07:00:00,07:00:00,0,0,,,2299,1,1,145-1-872,
